"id","name","source","link","credentials","conversationId"
"bdf4ef00-5e37-4e1c-9dd7-cc25b0faf04a","ZG_Zillow Group_Earnings-Call-Transcript_Q2-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_Zillow Group_Earnings-Call-Transcript_Q2-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"0283d920-7475-43a6-bc03-8e4b899a3943","ZG_Zillow Group_Earnings-Call-Transcript_Q3-2020.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_Zillow Group_Earnings-Call-Transcript_Q3-2020.txt","CLOUD_STORAGE_CREDENTIALS",""
"13da9889-98f4-47a8-bf83-1dd518ada077","ZG_Zillow Group_Earnings-Call-Transcript_Q3-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_Zillow Group_Earnings-Call-Transcript_Q3-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"af78b877-4ef0-4c33-8492-4bf2aca94524","ZG_Zillow Group_Earnings-Call-Transcript_Q3-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_Zillow Group_Earnings-Call-Transcript_Q3-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"c0421d98-8a68-49cc-a2ad-64646b240b1a","ZG_Zillow Group_Earnings-Call-Transcript_Q4-2019.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_Zillow Group_Earnings-Call-Transcript_Q4-2019.txt","CLOUD_STORAGE_CREDENTIALS",""
"2343456a-7e3e-46f6-8057-0da10f80b349","ZG_Zillow Group_Earnings-Call-Transcript_Q4-2020.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_Zillow Group_Earnings-Call-Transcript_Q4-2020.txt","CLOUD_STORAGE_CREDENTIALS",""
"7aab417c-b164-4a46-b1ed-6bd0a575fd65","ZG_Zillow Group_Earnings-Call-Transcript_Q4-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_Zillow Group_Earnings-Call-Transcript_Q4-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"d9b51da4-7dd9-4659-a406-c3a8caecf88f","ZG_Zillow Group_Earnings-Call-Transcript_Q4-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_Zillow Group_Earnings-Call-Transcript_Q4-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"66c4db7e-9703-4174-ae01-820ccd1eb22f","ZG_ZillowGroup_10-K_February-2019.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-K_February-2019.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"92e1fe6f-461d-4db4-bcd6-3d61619b0823","ZG_ZillowGroup_10-K_February-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-K_February-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"33b717b5-b58f-44c7-94d4-a408d410186b","ZG_ZillowGroup_10-K_February-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-K_February-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"5f835b6b-eb0b-4e43-9354-178f3e544c7e","ZG_ZillowGroup_10-K_February-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-K_February-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"fb4b4626-4237-4cb5-b6f5-9ae69817babc","ZG_ZillowGroup_10-K_February-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-K_February-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"d55f7aca-ec24-45b2-be54-53b4dfff1d86","ZG_ZillowGroup_10-Q_August-2019.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_August-2019.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"a871bcea-01d2-488d-b116-6f654870abf5","ZG_ZillowGroup_10-Q_August-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_August-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"20419f8d-e339-4f62-a729-2a6c182dc191","ZG_ZillowGroup_10-Q_August-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_August-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"de927720-7fa4-46b0-893f-bb2785d13d14","ZG_ZillowGroup_10-Q_August-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_August-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"7018545b-4ab3-49fd-a4e8-7177a94e1569","ZG_ZillowGroup_10-Q_August-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_August-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"8846cd5e-1405-4da2-92d6-f988c596a2b7","ZG_ZillowGroup_10-Q_May-2019.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_May-2019.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"9e6c65bb-0ced-416e-8dca-462881635b79","ZG_ZillowGroup_10-Q_May-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_May-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"6caa90b5-5a00-482b-b80c-b754f6141953","ZG_ZillowGroup_10-Q_May-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_May-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"c2933da3-ccc8-492d-8bcf-8a3dcf153f7a","ZG_ZillowGroup_10-Q_May-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_May-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"37078f23-abdc-42be-9e02-d868b8b75c77","ZG_ZillowGroup_10-Q_May-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_May-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"c4025707-9a0d-4801-84ba-030c33687b81","ZG_ZillowGroup_10-Q_November-2018.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_November-2018.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"24042334-7763-40dd-a773-ee334346ac14","ZG_ZillowGroup_10-Q_November-2019.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_November-2019.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"e3f7a869-6748-4d1b-b4f6-1f1e34cd4cd2","ZG_ZillowGroup_10-Q_November-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_November-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"a9f8bd1a-825c-43e6-ac64-b41e9219c40a","ZG_ZillowGroup_10-Q_November-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_November-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"697a0b6f-b7cd-4e00-b28c-8da9782fdece","ZG_ZillowGroup_10-Q_November-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zillow Group/ZG_ZillowGroup_10-Q_November-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"6c1fa735-febc-454d-8e6d-f388037d3cda","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q1-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q1-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"844f2d2b-a303-4ba8-9165-bcc72be9b419","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q1-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q1-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"e240c909-bae3-46a7-a3fa-66ceb5562e65","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q1-2023.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q1-2023.txt","CLOUD_STORAGE_CREDENTIALS",""
"9d4c4637-ef01-4054-b6d7-09a991751e2e","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q2-2020.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q2-2020.txt","CLOUD_STORAGE_CREDENTIALS",""
"634e5464-ab84-4493-8f77-8550d9ce50bd","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q2-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q2-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"e8c827f9-dbd8-4da0-95c1-b0fc774800fb","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q2-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q2-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"d6abd91e-1102-4bfb-b5d7-c30744ad926e","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q2-2023.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q2-2023.txt","CLOUD_STORAGE_CREDENTIALS",""
"c07d6247-f595-4159-8d66-1523669d60ca","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q3-2020.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q3-2020.txt","CLOUD_STORAGE_CREDENTIALS",""
"22f35067-7535-4165-8037-c91dc2fc38fa","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q3-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q3-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"a7ebd009-4256-4939-a35a-a84b7dfcf723","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q3-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q3-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"831de85d-abf2-49c8-8e03-1ecba5438416","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q4-2020.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q4-2020.txt","CLOUD_STORAGE_CREDENTIALS",""
"0ce64411-3165-452d-bdcd-1bb80360d7b4","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q4-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q4-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"35cc85be-fd07-4559-9197-86bf98ffb3d9","ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q4-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_Zoominfo Technologies_Earnings-Call-Transcript_Q4-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"6f6ab2dd-ca6e-488d-b383-7d07741476a9","ZI_ZoominfoTechnologies_10-K_February-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-K_February-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"c7dc6c9a-ff02-4572-a8a6-d3cd721d32ba","AI_C3ai_10-K_June-2021.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_10-K_June-2021.pdf","CLOUD_STORAGE_CREDENTIALS",""
"0cefc3f7-8050-4a0b-8fcb-d4b46138cd91","AI_C3ai_10-K_June-2022.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_10-K_June-2022.pdf","CLOUD_STORAGE_CREDENTIALS",""
"1d4e22d2-ec19-471a-81cb-e7c7f5a30d19","AI_C3ai_10-K_June-2023.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_10-K_June-2023.pdf","CLOUD_STORAGE_CREDENTIALS",""
"a8382b88-be69-4f71-bac9-6482eb22d251","AI_C3ai_10-Q_December-2021.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_10-Q_December-2021.pdf","CLOUD_STORAGE_CREDENTIALS",""
"7316111b-43b4-431e-b40c-b1fdd731f9be","ZI_ZoominfoTechnologies_10-K_February-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-K_February-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"bce4944e-5f3d-419e-b65f-8dc74a2711c5","ZI_ZoominfoTechnologies_10-K_February-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-K_February-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"1744a9ef-2fcd-4e05-a2d0-15c9c993cd8a","ZI_ZoominfoTechnologies_10-Q_August-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-Q_August-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"24293d96-304f-477d-9db9-38a1d68daf4d","ZI_ZoominfoTechnologies_10-Q_August-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-Q_August-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"598afff4-be72-4234-abcf-6b16612de9ab","ZI_ZoominfoTechnologies_10-Q_August-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-Q_August-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"837d60c8-a355-49fa-8fee-d72f25bbab34","ZI_ZoominfoTechnologies_10-Q_July-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-Q_July-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"ee50568d-28a9-4d8b-92df-0e0b9d1e2d95","ZI_ZoominfoTechnologies_10-Q_May-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-Q_May-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"debf32bd-2ed5-45e6-826f-4e9e006ce8b8","ZI_ZoominfoTechnologies_10-Q_May-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-Q_May-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"971fc75d-b973-413b-a0dc-760663c0ea83","ZI_ZoominfoTechnologies_10-Q_May-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-Q_May-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"d835d5aa-e7b6-482f-b858-22875c67a00e","ZI_ZoominfoTechnologies_10-Q_November-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-Q_November-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"0039ec80-ab7e-4b9b-98c4-fe668a7b75f4","ZI_ZoominfoTechnologies_10-Q_November-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-Q_November-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"560086da-5ffb-48bb-998d-3084a099c9dc","ZI_ZoominfoTechnologies_10-Q_November-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_10-Q_November-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"faff1ea3-f214-455b-984c-267542345d9c","ZI_ZoominfoTechnologies_S-1_August-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_S-1_August-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"08479c1a-acd4-418e-a327-412b09cd09ab","ZI_ZoominfoTechnologies_S-1_November-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Zoominfo Technologies/ZI_ZoominfoTechnologies_S-1_November-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"da47a768-1868-429f-b8b0-e359a2c0a09e","NCNO_nCino_10-K_March-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/nCino/NCNO_nCino_10-K_March-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"0ec7b12e-a76f-40de-860e-93d72c26f938","NCNO_nCino_10-K_March-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/nCino/NCNO_nCino_10-K_March-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"d8d0e91a-5039-46c1-8207-1637c1e02858","NCNO_nCino_10-Q_August-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/nCino/NCNO_nCino_10-Q_August-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"a72e2a13-c7b6-4985-9a53-1b8a79fc0f34","NCNO_nCino_10-Q_June-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/nCino/NCNO_nCino_10-Q_June-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"3a44178c-22e8-4ce5-be92-9070dd215c27","NCNO_nCino_10-Q_May-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/nCino/NCNO_nCino_10-Q_May-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"12bdc4eb-6de9-421d-af9e-05196403f7ed","NCNO_nCino_10-Q_November-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/nCino/NCNO_nCino_10-Q_November-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"b784b4cb-cfd4-4e83-a1e2-41d96cabbe7f","NCNO_nCino_10-Q_September-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/nCino/NCNO_nCino_10-Q_September-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"aad33d1e-83a1-4b50-b419-3f3794854588","NCNO_nCino_Earnings-Call-Transcript_Q1-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/nCino/NCNO_nCino_Earnings-Call-Transcript_Q1-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
